,game_id,season,game_date,game_type,venue,venue_utc_offest,home_team_id,away_team_id,home_team_abbrev,away_team_abbrev,home_team_score,away_team_score,start_time_utc,winner_abbrev,loser_abbrev,goal_diff,venue_team,League,Division,venue_lat,venue_lon,team,goals_for,goals_against,is_away,game_result,goal_difference,venue_lat_prev,venue_lon_prev,distance,consecutive_away_games,rest_days,back_to_back
38,2024020636,20242025,2025-01-05,2,Honda Center,-08:00,24,14,ANA,TBL,4.0,1.0,2025-01-06T01:00:00Z,ANA,TBL,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,4.0,1.0,False,win,3.0,53.546944,-113.497778,2221.9203498844727,0,1.0,False
39,2024020648,20242025,2025-01-07,2,Honda Center,-08:00,24,20,ANA,CGY,2.0,3.0,2025-01-08T03:00:00Z,CGY,ANA,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,3.0,False,loss,-1.0,33.807778,-117.876667,0.0,0,1.0,False
1352,2024020661,20242025,2025-01-09,2,Enterprise Center,-06:00,19,24,STL,ANA,6.0,2.0,2025-01-10T01:00:00Z,STL,ANA,4.0,St. Louis Blues,NHL,Central,38.626667,-90.2025,ANA,2.0,6.0,True,loss,-4.0,33.807778,-117.876667,2529.5909279802477,19,1.0,False
1353,2024020675,20242025,2025-01-11,2,Wells Fargo Center,-05:00,4,24,PHI,ANA,6.0,0.0,2025-01-12T00:00:00Z,PHI,ANA,6.0,Philadeliphia Flyers,NHL,Metropolitan,39.901111,-75.171944,ANA,0.0,6.0,True,loss,-6.0,38.626667,-90.2025,1300.1765667358375,20,1.0,False
1354,2024020687,20242025,2025-01-12,2,Lenovo Center,-05:00,12,24,CAR,ANA,2.0,3.0,2025-01-12T22:00:00Z,ANA,CAR,1.0,Carolina Hurricanes,NHL,Metropolitan,35.803333,-78.721944,ANA,3.0,2.0,True,win,1.0,39.901111,-75.171944,551.9413791927992,21,0.0,True
1355,2024020697,20242025,2025-01-14,2,Capital One Arena,-05:00,15,24,WSH,ANA,3.0,0.0,2025-01-15T00:00:00Z,WSH,ANA,3.0,Washington Capitals,NHL,Metropolitan,38.8982,-77.0209,ANA,0.0,3.0,True,loss,-3.0,35.803333,-78.721944,375.5267461854256,22,1.0,False
1356,2024020709,20242025,2025-01-16,2,Amalie Arena,-05:00,14,24,TBL,ANA,4.0,3.0,2025-01-17T00:00:00Z,TBL,ANA,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,ANA,3.0,4.0,True,loss,-1.0,38.8982,-77.0209,1317.6522625918487,23,1.0,False
1357,2024020725,20242025,2025-01-18,2,Amerant Bank Arena,-05:00,13,24,FLA,ANA,3.0,0.0,2025-01-18T23:00:00Z,FLA,ANA,3.0,Flordia Panthers,NHL,Atlantic,26.158333,-80.325556,ANA,0.0,3.0,True,loss,-3.0,27.9427,-82.4518,289.30469024177984,24,1.0,False
46,2024020756,20242025,2025-01-21,2,Honda Center,-08:00,24,13,ANA,FLA,2.0,5.0,2025-01-22T03:00:00Z,FLA,ANA,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,5.0,False,loss,-3.0,26.158333,-80.325556,3693.8463369329897,0,2.0,False
47,2024020769,20242025,2025-01-23,2,Honda Center,-08:00,24,5,ANA,PIT,5.0,1.0,2025-01-24T03:00:00Z,ANA,PIT,4.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,5.0,1.0,False,win,4.0,33.807778,-117.876667,0.0,0,1.0,False
48,2024020787,20242025,2025-01-25,2,Honda Center,-08:00,24,18,ANA,NSH,5.0,2.0,2025-01-26T03:00:00Z,ANA,NSH,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,5.0,2.0,False,win,3.0,33.807778,-117.876667,0.0,0,1.0,False
1361,2024020806,20242025,2025-01-28,2,Climate Pledge Arena,-08:00,55,24,SEA,ANA,4.0,6.0,2025-01-29T03:00:00Z,ANA,SEA,2.0,Seattle Kraken,NHL,Pacific,47.622,-122.354,ANA,6.0,4.0,True,win,2.0,33.807778,-117.876667,1581.0290568231078,25,2.0,False
1362,2024020818,20242025,2025-01-30,2,Scotiabank Saddledome,-07:00,20,24,CGY,ANA,4.0,1.0,2025-01-31T02:00:00Z,CGY,ANA,3.0,Calgary Flames,NHL,Pacific,51.0374,-114.0519,ANA,1.0,4.0,True,loss,-3.0,47.622,-122.354,710.8248088894488,26,1.0,False
51,2024020837,20242025,2025-02-02,2,Honda Center,-08:00,24,8,ANA,MTL,3.0,2.0,2025-02-02T21:00:00Z,ANA,MTL,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,3.0,2.0,False,win,1.0,51.0374,-114.0519,1940.7204622112895,0,2.0,False
52,2024020856,20242025,2025-02-04,2,Honda Center,-08:00,24,25,ANA,DAL,2.0,1.0,2025-02-05T03:30:00Z,ANA,DAL,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,1.0,False,win,1.0,33.807778,-117.876667,0.0,0,1.0,False
1365,2024020888,20242025,2025-02-08,2,Crypto.com Arena,-08:00,26,24,LAK,ANA,1.0,2.0,2025-02-09T03:30:00Z,ANA,LAK,1.0,Los Angeles Kings,NHL,Pacific,34.043056,-118.267222,ANA,2.0,1.0,True,win,1.0,33.807778,-117.876667,44.53017936218993,27,3.0,False
1366,2024020899,20242025,2025-02-22,2,TD Garden,-05:00,6,24,BOS,ANA,2.0,3.0,2025-02-23T00:00:00Z,ANA,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,ANA,3.0,2.0,True,win,1.0,34.043056,-118.267222,4171.687773108978,28,13.0,False
1367,2024020908,20242025,2025-02-23,2,Little Caesars Arena,-05:00,17,24,DET,ANA,5.0,4.0,2025-02-23T23:00:00Z,DET,ANA,1.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,ANA,4.0,5.0,True,loss,-1.0,42.366303,-71.062228,984.6682204078637,29,0.0,True
1368,2024020919,20242025,2025-02-25,2,KeyBank Center,-05:00,7,24,BUF,ANA,3.0,2.0,2025-02-26T00:00:00Z,BUF,ANA,1.0,Buffalo Sabres,NHL,Atlantic,42.875,-78.876389,ANA,2.0,3.0,True,loss,-1.0,42.341111,-83.055,347.05222408360214,30,1.0,False
57,2024020944,20242025,2025-02-27,2,Honda Center,-08:00,24,23,ANA,VAN,5.0,2.0,2025-02-28T03:00:00Z,ANA,VAN,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,5.0,2.0,False,win,3.0,42.875,-78.876389,3512.8556931780436,0,1.0,False
58,2024020959,20242025,2025-03-01,2,Honda Center,-08:00,24,16,ANA,CHI,3.0,6.0,2025-03-02T03:00:00Z,CHI,ANA,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,3.0,6.0,False,loss,-3.0,33.807778,-117.876667,0.0,0,1.0,False
1371,2024020981,20242025,2025-03-04,2,Rogers Place,-07:00,22,24,EDM,ANA,2.0,6.0,2025-03-05T02:00:00Z,ANA,EDM,4.0,Edmonton Oilers,NHL,Pacific,53.546944,-113.497778,ANA,6.0,2.0,True,win,4.0,33.807778,-117.876667,2221.9203498844727,31,2.0,False
1372,2024020986,20242025,2025-03-05,2,Rogers Arena,-08:00,23,24,VAN,ANA,3.0,2.0,2025-03-06T03:30:00Z,VAN,ANA,1.0,Vancouver Canucks,NHL,Pacific,49.277778,-123.108889,ANA,2.0,3.0,True,loss,-1.0,53.546944,-113.497778,817.2186120683938,32,0.0,True
61,2024021002,20242025,2025-03-07,2,Honda Center,-08:00,24,19,ANA,STL,3.0,4.0,2025-03-08T03:00:00Z,STL,ANA,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,3.0,4.0,False,loss,-1.0,49.277778,-123.108889,1773.3345705038219,0,1.0,False
62,2024021020,20242025,2025-03-09,2,Honda Center,-07:00,24,2,ANA,NYI,4.0,1.0,2025-03-10T01:00:00Z,ANA,NYI,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,4.0,1.0,False,win,3.0,33.807778,-117.876667,0.0,0,1.0,False
63,2024021033,20242025,2025-03-11,2,Honda Center,-07:00,24,15,ANA,WSH,4.0,7.0,2025-03-12T02:00:00Z,WSH,ANA,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,4.0,7.0,False,loss,-3.0,33.807778,-117.876667,0.0,0,1.0,False
1376,2024021038,20242025,2025-03-12,2,Delta Center,-06:00,59,24,UTA,ANA,3.0,2.0,2025-03-13T02:00:00Z,UTA,ANA,1.0,Utah Mammoth,NHL,Central,40.7684,-111.9016,ANA,2.0,3.0,True,loss,-1.0,33.807778,-117.876667,936.7125514908581,33,0.0,True
65,2024021053,20242025,2025-03-14,2,Honda Center,-07:00,24,18,ANA,NSH,2.0,1.0,2025-03-15T02:00:00Z,ANA,NSH,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,1.0,False,win,1.0,40.7684,-111.9016,936.7125514908581,0,1.0,False
1378,2024021068,20242025,2025-03-16,2,Enterprise Center,-05:00,19,24,STL,ANA,7.0,2.0,2025-03-17T00:00:00Z,STL,ANA,5.0,St. Louis Blues,NHL,Central,38.626667,-90.2025,ANA,2.0,7.0,True,loss,-5.0,33.807778,-117.876667,2529.5909279802477,34,1.0,False
1379,2024021083,20242025,2025-03-18,2,American Airlines Center,-05:00,25,24,DAL,ANA,4.0,3.0,2025-03-19T00:00:00Z,DAL,ANA,1.0,Dallas Stars,NHL,Central,32.790556,-96.810278,ANA,3.0,4.0,True,loss,-1.0,38.626667,-90.2025,880.9997141635481,35,1.0,False
1380,2024021096,20242025,2025-03-20,2,Bridgestone Arena,-05:00,18,24,NSH,ANA,1.0,4.0,2025-03-21T00:00:00Z,ANA,NSH,3.0,Nashville Predators,NHL,Central,36.159167,-86.778611,ANA,4.0,1.0,True,win,3.0,32.790556,-96.810278,992.2819988461115,36,1.0,False
69,2024021123,20242025,2025-03-23,2,Honda Center,-07:00,24,12,ANA,CAR,2.0,5.0,2025-03-24T00:00:00Z,CAR,ANA,3.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,5.0,False,loss,-3.0,36.159167,-86.778611,2833.1049898881674,0,2.0,False
70,2024021142,20242025,2025-03-26,2,Honda Center,-07:00,24,6,ANA,BOS,6.0,2.0,2025-03-27T02:00:00Z,ANA,BOS,4.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,6.0,2.0,False,win,4.0,33.807778,-117.876667,0.0,0,2.0,False
71,2024021158,20242025,2025-03-28,2,Honda Center,-07:00,24,3,ANA,NYR,5.0,4.0,2025-03-29T02:00:00Z,ANA,NYR,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,5.0,4.0,False,win,1.0,33.807778,-117.876667,0.0,0,1.0,False
72,2024021176,20242025,2025-03-30,2,Honda Center,-07:00,24,10,ANA,TOR,2.0,3.0,2025-03-31T00:00:00Z,TOR,ANA,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,3.0,False,loss,-1.0,33.807778,-117.876667,0.0,0,1.0,False
73,2024021190,20242025,2025-04-01,2,Honda Center,-07:00,24,28,ANA,SJS,4.0,3.0,2025-04-02T02:00:00Z,ANA,SJS,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,4.0,3.0,False,win,1.0,33.807778,-117.876667,0.0,0,1.0,False
1386,2024021203,20242025,2025-04-03,2,Scotiabank Saddledome,-06:00,20,24,CGY,ANA,4.0,1.0,2025-04-04T01:30:00Z,CGY,ANA,3.0,Calgary Flames,NHL,Pacific,51.0374,-114.0519,ANA,1.0,4.0,True,loss,-3.0,33.807778,-117.876667,1940.7204622112895,37,1.0,False
1387,2024021212,20242025,2025-04-05,2,Rogers Arena,-07:00,23,24,VAN,ANA,6.0,2.0,2025-04-05T20:00:00Z,VAN,ANA,4.0,Vancouver Canucks,NHL,Pacific,49.277778,-123.108889,ANA,2.0,6.0,True,loss,-4.0,51.0374,-114.0519,673.7276558746636,38,1.0,False
76,2024021232,20242025,2025-04-07,2,Honda Center,-07:00,24,22,ANA,EDM,3.0,2.0,2025-04-08T02:30:00Z,ANA,EDM,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,3.0,2.0,False,win,1.0,49.277778,-123.108889,1773.3345705038219,0,1.0,False
77,2024021249,20242025,2025-04-09,2,Honda Center,-07:00,24,20,ANA,CGY,4.0,3.0,2025-04-10T02:00:00Z,ANA,CGY,1.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,4.0,3.0,False,win,1.0,33.807778,-117.876667,0.0,0,1.0,False
1390,2024021259,20242025,2025-04-10,2,Crypto.com Arena,-07:00,26,24,LAK,ANA,6.0,1.0,2025-04-11T02:00:00Z,LAK,ANA,5.0,Los Angeles Kings,NHL,Pacific,34.043056,-118.267222,ANA,1.0,6.0,True,loss,-5.0,33.807778,-117.876667,44.53017936218993,39,0.0,True
79,2024021284,20242025,2025-04-13,2,Honda Center,-07:00,24,21,ANA,COL,2.0,4.0,2025-04-14T02:00:00Z,COL,ANA,2.0,Anaheim Ducks,NHL,Pacific,33.807778,-117.876667,ANA,2.0,4.0,False,loss,-2.0,34.043056,-118.267222,44.53017936218993,0,2.0,False
1392,2024021298,20242025,2025-04-15,2,Xcel Energy Center,-05:00,30,24,MIN,ANA,3.0,2.0,2025-04-16T00:00:00Z,MIN,ANA,1.0,Minnesota Wild,NHL,Central,44.944722,-93.101111,ANA,2.0,3.0,True,loss,-1.0,33.807778,-117.876667,2448.7895046563985,40,1.0,False
1393,2024021302,20242025,2025-04-16,2,Canada Life Centre,-05:00,52,24,WPG,ANA,2.0,1.0,2025-04-16T23:00:00Z,WPG,ANA,1.0,Winnipeg Jets,NHL,Central,49.892778,-97.143611,ANA,1.0,2.0,True,loss,-1.0,44.944722,-93.101111,628.4456213017561,41,0.0,True
1394,2024020004,20242025,2024-10-08,2,Amerant Bank Arena,-04:00,13,6,FLA,BOS,6.0,4.0,2024-10-08T23:00:00Z,FLA,BOS,2.0,Flordia Panthers,NHL,Atlantic,26.158333,-80.325556,BOS,4.0,6.0,True,loss,-2.0,26.158333,-80.325556,0.0,1,0.0,True
83,2024020011,20242025,2024-10-10,2,TD Garden,-04:00,6,8,BOS,MTL,6.0,4.0,2024-10-10T23:00:00Z,BOS,MTL,2.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,6.0,4.0,False,win,2.0,26.158333,-80.325556,1990.1419757924066,0,1.0,False
84,2024020024,20242025,2024-10-12,2,TD Garden,-04:00,6,26,BOS,LAK,2.0,1.0,2024-10-12T17:00:00Z,BOS,LAK,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,2.0,1.0,False,win,1.0,42.366303,-71.062228,0.0,0,1.0,False
85,2024020042,20242025,2024-10-14,2,TD Garden,-04:00,6,13,BOS,FLA,3.0,4.0,2024-10-14T17:00:00Z,FLA,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,3.0,4.0,False,loss,-1.0,42.366303,-71.062228,0.0,0,1.0,False
1398,2024020059,20242025,2024-10-16,2,Ball Arena,-06:00,21,6,COL,BOS,3.0,5.0,2024-10-17T01:30:00Z,BOS,COL,2.0,Colorado Avalanche,NHL,Central,39.7487,-105.0076,BOS,5.0,3.0,True,win,2.0,42.366303,-71.062228,2842.046253318239,2,1.0,False
1399,2024020086,20242025,2024-10-19,2,Delta Center,-06:00,59,6,UTA,BOS,2.0,1.0,2024-10-20T01:00:00Z,UTA,BOS,1.0,Utah Mammoth,NHL,Central,40.7684,-111.9016,BOS,1.0,2.0,True,loss,-1.0,39.7487,-105.0076,595.7213782812539,3,2.0,False
1400,2024020101,20242025,2024-10-22,2,Bridgestone Arena,-05:00,18,6,NSH,BOS,4.0,0.0,2024-10-23T00:45:00Z,NSH,BOS,4.0,Nashville Predators,NHL,Central,36.159167,-86.778611,BOS,0.0,4.0,True,loss,-4.0,40.7684,-111.9016,2238.254167819984,4,2.0,False
89,2024020109,20242025,2024-10-24,2,TD Garden,-04:00,6,25,BOS,DAL,2.0,5.0,2024-10-24T23:00:00Z,DAL,BOS,3.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,2.0,5.0,False,loss,-3.0,36.159167,-86.778611,1515.6435600662705,0,1.0,False
90,2024020125,20242025,2024-10-26,2,TD Garden,-04:00,6,10,BOS,TOR,4.0,3.0,2024-10-26T23:00:00Z,BOS,TOR,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,4.0,3.0,False,win,1.0,42.366303,-71.062228,0.0,0,1.0,False
91,2024020148,20242025,2024-10-29,2,TD Garden,-04:00,6,4,BOS,PHI,0.0,2.0,2024-10-29T23:00:00Z,PHI,BOS,2.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,0.0,2.0,False,loss,-2.0,42.366303,-71.062228,0.0,0,2.0,False
1404,2024020165,20242025,2024-10-31,2,Lenovo Center,-04:00,12,6,CAR,BOS,8.0,2.0,2024-10-31T23:00:00Z,CAR,BOS,6.0,Carolina Hurricanes,NHL,Metropolitan,35.803333,-78.721944,BOS,2.0,8.0,True,loss,-6.0,42.366303,-71.062228,983.8472996717452,5,1.0,False
1405,2024020175,20242025,2024-11-02,2,Wells Fargo Center,-04:00,4,6,PHI,BOS,0.0,3.0,2024-11-02T17:00:00Z,BOS,PHI,3.0,Philadeliphia Flyers,NHL,Metropolitan,39.901111,-75.171944,BOS,3.0,0.0,True,win,3.0,35.803333,-78.721944,551.9413791927992,6,1.0,False
94,2024020187,20242025,2024-11-03,2,TD Garden,-05:00,6,55,BOS,SEA,2.0,0.0,2024-11-03T22:00:00Z,BOS,SEA,2.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,2.0,0.0,False,win,2.0,39.901111,-75.171944,439.91153232950273,0,0.0,True
1407,2024020195,20242025,2024-11-05,2,Scotiabank Arena,-05:00,10,6,TOR,BOS,4.0,0.0,2024-11-06T00:00:00Z,TOR,BOS,4.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,BOS,0.0,4.0,True,loss,-4.0,42.366303,-71.062228,690.7304089771571,7,1.0,False
96,2024020208,20242025,2024-11-07,2,TD Garden,-05:00,6,20,BOS,CGY,4.0,3.0,2024-11-08T00:00:00Z,BOS,CGY,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,4.0,3.0,False,win,1.0,43.643333,-79.379167,690.7304089771571,0,1.0,False
97,2024020226,20242025,2024-11-09,2,TD Garden,-05:00,6,9,BOS,OTT,2.0,3.0,2024-11-10T00:00:00Z,OTT,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,2.0,3.0,False,loss,-1.0,42.366303,-71.062228,0.0,0,1.0,False
1410,2024020248,20242025,2024-11-12,2,Enterprise Center,-06:00,19,6,STL,BOS,2.0,3.0,2024-11-13T01:00:00Z,BOS,STL,1.0,St. Louis Blues,NHL,Central,38.626667,-90.2025,BOS,3.0,2.0,True,win,1.0,42.366303,-71.062228,1667.0422773082887,8,2.0,False
1411,2024020262,20242025,2024-11-14,2,American Airlines Center,-06:00,25,6,DAL,BOS,7.0,2.0,2024-11-15T01:00:00Z,DAL,BOS,5.0,Dallas Stars,NHL,Central,32.790556,-96.810278,BOS,2.0,7.0,True,loss,-5.0,38.626667,-90.2025,880.9997141635481,9,1.0,False
100,2024020272,20242025,2024-11-16,2,TD Garden,-05:00,6,19,BOS,STL,2.0,3.0,2024-11-16T18:00:00Z,STL,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,2.0,3.0,False,loss,-1.0,32.790556,-96.810278,2493.2500575045487,0,1.0,False
101,2024020288,20242025,2024-11-18,2,TD Garden,-05:00,6,29,BOS,CBJ,1.0,5.0,2024-11-19T00:00:00Z,CBJ,BOS,4.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,1.0,5.0,False,loss,-4.0,42.366303,-71.062228,0.0,0,1.0,False
102,2024020306,20242025,2024-11-21,2,TD Garden,-05:00,6,59,BOS,UTA,1.0,0.0,2024-11-22T00:00:00Z,BOS,UTA,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,1.0,0.0,False,win,1.0,42.366303,-71.062228,0.0,0,2.0,False
1415,2024020324,20242025,2024-11-23,2,Little Caesars Arena,-05:00,17,6,DET,BOS,1.0,2.0,2024-11-24T00:00:00Z,BOS,DET,1.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,BOS,2.0,1.0,True,win,1.0,42.366303,-71.062228,984.6682204078637,10,1.0,False
104,2024020345,20242025,2024-11-26,2,TD Garden,-05:00,6,23,BOS,VAN,0.0,2.0,2024-11-27T00:00:00Z,VAN,BOS,2.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,0.0,2.0,False,loss,-2.0,42.341111,-83.055,984.6682204078637,0,2.0,False
1417,2024020353,20242025,2024-11-27,2,UBS Arena,-05:00,2,6,NYI,BOS,3.0,6.0,2024-11-28T00:30:00Z,BOS,NYI,3.0,New York Islanders,NHL,Metropolitan,40.712094,-73.727157,BOS,6.0,3.0,True,win,3.0,42.366303,-71.062228,288.1217797218184,11,0.0,True
106,2024020372,20242025,2024-11-29,2,TD Garden,-05:00,6,5,BOS,PIT,1.0,2.0,2024-11-29T23:30:00Z,PIT,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,1.0,2.0,False,loss,-1.0,40.712094,-73.727157,288.1217797218184,0,1.0,False
107,2024020389,20242025,2024-12-01,2,TD Garden,-05:00,6,8,BOS,MTL,6.0,3.0,2024-12-01T20:00:00Z,BOS,MTL,3.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,6.0,3.0,False,win,3.0,42.366303,-71.062228,0.0,0,1.0,False
108,2024020396,20242025,2024-12-03,2,TD Garden,-05:00,6,17,BOS,DET,3.0,2.0,2024-12-04T00:00:00Z,BOS,DET,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,3.0,2.0,False,win,1.0,42.366303,-71.062228,0.0,0,1.0,False
1421,2024020407,20242025,2024-12-04,2,United Center,-06:00,16,6,CHI,BOS,2.0,4.0,2024-12-05T00:30:00Z,BOS,CHI,2.0,Chicago Blackhawks,NHL,Central,41.880556,-87.674167,BOS,4.0,2.0,True,win,2.0,42.366303,-71.062228,1368.928050398215,12,0.0,True
110,2024020425,20242025,2024-12-07,2,TD Garden,-05:00,6,4,BOS,PHI,4.0,3.0,2024-12-07T18:00:00Z,BOS,PHI,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,4.0,3.0,False,win,1.0,41.880556,-87.674167,1368.928050398215,0,2.0,False
1423,2024020452,20242025,2024-12-10,2,Canada Life Centre,-06:00,52,6,WPG,BOS,8.0,1.0,2024-12-11T01:00:00Z,WPG,BOS,7.0,Winnipeg Jets,NHL,Central,49.892778,-97.143611,BOS,1.0,8.0,True,loss,-7.0,42.366303,-71.062228,2163.068971532825,13,2.0,False
1424,2024020472,20242025,2024-12-12,2,Climate Pledge Arena,-08:00,55,6,SEA,BOS,5.0,1.0,2024-12-13T03:00:00Z,SEA,BOS,4.0,Seattle Kraken,NHL,Pacific,47.622,-122.354,BOS,1.0,5.0,True,loss,-4.0,49.892778,-97.143611,1856.2223243046567,14,1.0,False
1425,2024020486,20242025,2024-12-14,2,Rogers Arena,-08:00,23,6,VAN,BOS,1.0,5.0,2024-12-15T03:00:00Z,BOS,VAN,4.0,Vancouver Canucks,NHL,Pacific,49.277778,-123.108889,BOS,5.0,1.0,True,win,4.0,47.622,-122.354,192.34517664899948,15,1.0,False
1426,2024020504,20242025,2024-12-17,2,Scotiabank Saddledome,-07:00,20,6,CGY,BOS,3.0,4.0,2024-12-18T02:00:00Z,BOS,CGY,1.0,Calgary Flames,NHL,Pacific,51.0374,-114.0519,BOS,4.0,3.0,True,win,1.0,49.277778,-123.108889,673.7276558746636,16,2.0,False
1427,2024020518,20242025,2024-12-19,2,Rogers Place,-07:00,22,6,EDM,BOS,3.0,2.0,2024-12-20T02:00:00Z,EDM,BOS,1.0,Edmonton Oilers,NHL,Pacific,53.546944,-113.497778,BOS,2.0,3.0,True,loss,-1.0,51.0374,-114.0519,281.57943485826803,17,1.0,False
116,2024020531,20242025,2024-12-21,2,TD Garden,-05:00,6,7,BOS,BUF,3.0,1.0,2024-12-22T00:00:00Z,BOS,BUF,2.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,3.0,1.0,False,win,2.0,53.546944,-113.497778,3335.9278169611534,0,1.0,False
117,2024020547,20242025,2024-12-23,2,TD Garden,-05:00,6,15,BOS,WSH,4.0,1.0,2024-12-24T00:00:00Z,BOS,WSH,3.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,4.0,1.0,False,win,3.0,42.366303,-71.062228,0.0,0,1.0,False
1430,2024020561,20242025,2024-12-27,2,Nationwide Arena,-05:00,29,6,CBJ,BOS,6.0,2.0,2024-12-28T00:00:00Z,CBJ,BOS,4.0,Columbus Blue Jackets,NHL,Metropolitan,39.969283,-83.006111,BOS,2.0,6.0,True,loss,-4.0,42.366303,-71.062228,1033.700434259857,18,3.0,False
119,2024020570,20242025,2024-12-28,2,TD Garden,-05:00,6,29,BOS,CBJ,4.0,0.0,2024-12-29T00:00:00Z,BOS,CBJ,4.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,4.0,0.0,False,win,4.0,39.969283,-83.006111,1033.700434259857,0,0.0,True
1432,2024020589,20242025,2024-12-31,2,Capital One Arena,-05:00,15,6,WSH,BOS,3.0,1.0,2024-12-31T17:30:00Z,WSH,BOS,2.0,Washington Capitals,NHL,Metropolitan,38.8982,-77.0209,BOS,1.0,3.0,True,loss,-2.0,42.366303,-71.062228,633.4105838638978,19,2.0,False
1433,2024020604,20242025,2025-01-02,2,Madison Square Garden,-05:00,3,6,NYR,BOS,2.0,1.0,2025-01-03T00:00:00Z,NYR,BOS,1.0,New York Rangers,NHL,Metropolitan,40.750556,-73.993611,BOS,1.0,2.0,True,loss,-1.0,38.8982,-77.0209,330.5097724515545,20,1.0,False
1434,2024020623,20242025,2025-01-04,2,Scotiabank Arena,-05:00,10,6,TOR,BOS,6.0,4.0,2025-01-05T00:00:00Z,TOR,BOS,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,BOS,4.0,6.0,True,loss,-2.0,40.750556,-73.993611,547.7967101853366,21,1.0,False
123,2024020633,20242025,2025-01-05,2,TD Garden,-05:00,6,2,BOS,NYI,4.0,5.0,2025-01-05T23:00:00Z,NYI,BOS,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,4.0,5.0,False,loss,-1.0,43.643333,-79.379167,690.7304089771571,0,0.0,True
124,2024020641,20242025,2025-01-07,2,TD Garden,-05:00,6,22,BOS,EDM,0.0,4.0,2025-01-08T00:00:00Z,EDM,BOS,4.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,BOS,0.0,4.0,False,loss,-4.0,42.366303,-71.062228,0.0,0,1.0,False
1437,2024020655,20242025,2025-01-09,2,Amalie Arena,-05:00,14,6,TBL,BOS,4.0,1.0,2025-01-10T00:00:00Z,TBL,BOS,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,BOS,1.0,4.0,True,loss,-3.0,42.366303,-71.062228,1905.0308729991891,22,1.0,False
